complaint_id,labeler_name,complaint_category,created_at
12103287,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:54:46.875861+00:00
12107841,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:34.176670+00:00
12119764,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:08.942337+00:00
12126609,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:18.431103+00:00
12126622,google__gemini-2.5-flash,improper_process,2026-04-24T15:12:56.157783+00:00
12131233,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:54.995249+00:00
12135137,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:57:40.073168+00:00
12138007,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:59.448950+00:00
12138388,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:32.911194+00:00
12139767,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:32.635856+00:00
12147768,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:11.660386+00:00
12151870,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:48.624598+00:00
12164886,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:45.915278+00:00
12166343,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:57.448890+00:00
12183287,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:43.144324+00:00
12193044,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:00.038418+00:00
12220824,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:01.832770+00:00
12222853,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:00.570925+00:00
12243071,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:00.412567+00:00
12245465,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:27.386999+00:00
12265086,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:55.290710+00:00
12270204,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:54.160245+00:00
12277172,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:53.443089+00:00
12297398,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:32.028955+00:00
12314619,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:12.701606+00:00
12314688,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:47.060271+00:00
12323815,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:08.773534+00:00
12323970,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:36.008050+00:00
12329307,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:11.976872+00:00
12332364,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:02.852770+00:00
12341377,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:55:33.940091+00:00
12349846,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:20.512648+00:00
12349984,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:36.602753+00:00
12350348,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:01.368563+00:00
12365397,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:02.053581+00:00
12366382,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:56:17.726348+00:00
12367375,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:55:27.638784+00:00
12368440,google__gemini-2.5-flash,improper_process,2026-04-24T15:13:08.969306+00:00
12384425,google__gemini-2.5-flash,improper_process,2026-04-25T18:56:07.052239+00:00
12402909,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:25.529092+00:00
12408616,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:43.502287+00:00
12409264,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:13.817993+00:00
12411531,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:47.538450+00:00
12413457,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:56.265629+00:00
12419844,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:50.660764+00:00
12420096,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:49.245506+00:00
12447349,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:05.313094+00:00
12451128,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:59.831598+00:00
12454425,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:42.525171+00:00
12456486,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:32.571506+00:00
12463292,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:20.902231+00:00
12486843,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:28.539425+00:00
12497140,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:26.649647+00:00
12499018,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:24.069155+00:00
12501015,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:37.624733+00:00
12501071,google__gemini-2.5-flash,improper_charges,2026-04-25T18:53:51.757501+00:00
12502572,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:24.878779+00:00
12503272,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:46.434323+00:00
12507673,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:34.462844+00:00
12508961,google__gemini-2.5-flash,improper_process,2026-04-25T18:56:45.506358+00:00
12535022,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:59.381717+00:00
12537166,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:43.492806+00:00
12554943,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:09.254785+00:00
12559400,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:07.712512+00:00
12569382,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:14.693507+00:00
12584925,google__gemini-2.5-flash,improper_charges,2026-04-25T18:53:55.878084+00:00
12623596,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:58.662466+00:00
12624818,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:50.030340+00:00
12651990,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:38.396047+00:00
12654170,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:55:09.325882+00:00
12654706,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:42.318090+00:00
12658362,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:54:17.616412+00:00
12658774,google__gemini-2.5-flash,improper_charges,2026-04-24T15:11:55.293935+00:00
12659590,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:54.106280+00:00
12670079,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:22.582692+00:00
12684462,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:04.715608+00:00
12688053,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:46.383858+00:00
12689414,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:59.557784+00:00
12709190,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:41.543678+00:00
12722351,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:25.896051+00:00
12730057,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:24.798957+00:00
12750249,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:15.784574+00:00
12765836,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:35.017467+00:00
12768623,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:38.743858+00:00
12772643,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:18.614664+00:00
12773820,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:54:44.878117+00:00
12785127,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:00.756701+00:00
12801199,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:22.933996+00:00
12809459,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:12.071240+00:00
12813605,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:57:04.150317+00:00
12820055,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:30.969772+00:00
12826333,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:36.182898+00:00
12831361,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:52.274338+00:00
12832561,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:30.046633+00:00
12843055,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:57:01.453409+00:00
12852228,google__gemini-2.5-flash,improper_process,2026-04-25T18:56:09.521372+00:00
12852514,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:27.390544+00:00
12855049,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:14.468041+00:00
12856474,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:31.685315+00:00
12857585,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:27.942013+00:00
12861607,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:55:50.895120+00:00
12867821,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:03.969366+00:00
12882439,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:36.474809+00:00
12883263,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:15.443409+00:00
12887026,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:38.365710+00:00
12890747,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:11.930166+00:00
12892025,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:33.096978+00:00
12912655,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:56.236384+00:00
12933172,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:38.806113+00:00
12933885,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:04.373744+00:00
12938469,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:02.514320+00:00
12948813,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:56:24.417656+00:00
12951295,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:54.592328+00:00
12963301,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:47.194202+00:00
12971034,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:52.953387+00:00
12986789,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:08.919829+00:00
12986830,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:24.655484+00:00
12995119,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:15.765304+00:00
12997101,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:54.759325+00:00
13000870,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:06.140047+00:00
13015485,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:36.925382+00:00
13015850,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:49.646943+00:00
13019112,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:53.778415+00:00
13027323,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:57.504454+00:00
13033003,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:29.782815+00:00
13043595,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:20.366462+00:00
13046202,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:56.162705+00:00
13051130,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:53:57.523588+00:00
13059464,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:55:28.858857+00:00
13064809,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:28.872882+00:00
13074073,google__gemini-2.5-flash,improper_process,2026-04-25T18:56:54.818584+00:00
13074997,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:46.856387+00:00
13078312,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:01.428675+00:00
13084848,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:39.968678+00:00
13086479,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:49.023821+00:00
13088313,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:33.481540+00:00
13089058,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:44.159430+00:00
13110967,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:16.928010+00:00
13113813,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:54.465188+00:00
13116804,google__gemini-2.5-flash,improper_process,2026-04-24T15:11:07.706863+00:00
13117467,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:30.115767+00:00
13129271,google__gemini-2.5-flash,improper_charges,2026-04-24T15:13:09.149419+00:00
13133809,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:02.122037+00:00
13136990,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:54.988942+00:00
13143690,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:44.587756+00:00
13158332,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:48.831361+00:00
13159531,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:30.761931+00:00
13193172,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:50.677065+00:00
13201708,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:44.627306+00:00
13204303,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:24.902559+00:00
13220607,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:10.335730+00:00
13221914,google__gemini-2.5-flash,improper_charges,2026-04-24T15:11:00.685156+00:00
13222069,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:25.793168+00:00
13230416,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:14.515562+00:00
13237213,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:57:13.082555+00:00
13245986,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:05.732132+00:00
13248757,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:57:44.588244+00:00
13255548,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-24T15:10:54.977013+00:00
13268835,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:04.290610+00:00
13269014,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:03.585036+00:00
13271542,google__gemini-2.5-flash,improper_process,2026-04-25T18:56:02.330699+00:00
13271550,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:58.120404+00:00
13276899,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:56:46.467243+00:00
13277447,google__gemini-2.5-flash,improper_charges,2026-04-24T15:12:20.742641+00:00
13281744,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:06.188308+00:00
13285907,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:50.699583+00:00
13291594,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:56:50.165526+00:00
13297504,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:32.098043+00:00
13298213,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:10.451827+00:00
13310605,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:22.842635+00:00
13312607,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:47.151449+00:00
13318309,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:56:34.515952+00:00
13328571,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:05.890723+00:00
13332784,google__gemini-2.5-flash,improper_process,2026-04-25T18:56:09.212109+00:00
13334745,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:39.916131+00:00
13335515,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:27.628027+00:00
13348980,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:25.396689+00:00
13351575,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:17.067492+00:00
13357175,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:08.924135+00:00
13383649,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:50.938456+00:00
13385771,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:09.699345+00:00
13396957,google__gemini-2.5-flash,improper_charges,2026-04-25T18:53:56.025333+00:00
13400651,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:33.199350+00:00
13418972,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:35.716861+00:00
13428089,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:39.707384+00:00
13444129,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:55:32.934307+00:00
13464664,google__gemini-2.5-flash,improper_charges,2026-04-25T18:56:12.682983+00:00
13485834,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:03.699674+00:00
13488117,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:03.576685+00:00
13497656,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:54:35.278101+00:00
13518075,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:42.678556+00:00
13522935,google__gemini-2.5-flash,improper_process,2026-04-25T18:57:29.762649+00:00
13536172,google__gemini-2.5-flash,improper_process,2026-04-25T18:58:00.547697+00:00
13549191,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:17.795786+00:00
13551332,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:24.355854+00:00
13558826,google__gemini-2.5-flash,improper_charges,2026-04-25T18:54:01.093976+00:00
13566099,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-24T15:12:55.693492+00:00
13568184,google__gemini-2.5-flash,improper_charges,2026-04-25T18:57:54.638173+00:00
13575816,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:56:44.912223+00:00
13582981,google__gemini-2.5-flash,improper_process,2026-04-25T18:54:31.515100+00:00
13583269,google__gemini-2.5-flash,deceptive_discriminatory,2026-04-25T18:57:27.746980+00:00
13587481,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:05.899784+00:00
13591849,google__gemini-2.5-flash,improper_process,2026-04-25T18:55:41.041196+00:00
13592296,google__gemini-2.5-flash,improper_charges,2026-04-25T18:58:05.373354+00:00
13600276,google__gemini-2.5-flash,improper_process,2026-04-25T18:56:23.272301+00:00
13605248,google__gemini-2.5-flash,improper_charges,2026-04-25T18:55:44.149933+00:00
