complaint_id,labeler_name,unfairness_type,justice_violation,severity,created_at
11651442,google__gemini-2.5-flash,,,,2026-04-24T02:20:13.895296+00:00
11653905,google__gemini-2.5-flash,,,,2026-04-24T02:21:13.129639+00:00
11682130,google__gemini-2.5-flash,,,,2026-04-24T02:21:26.326151+00:00
11685621,google__gemini-2.5-flash,,,,2026-04-24T02:21:26.219389+00:00
11691460,google__gemini-2.5-flash,,,,2026-04-24T02:19:30.887026+00:00
11706286,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.416030+00:00
11707658,google__gemini-2.5-flash,,,,2026-04-24T02:18:51.465009+00:00
11716590,google__gemini-2.5-flash,,,,2026-04-24T02:21:00.120975+00:00
11718118,google__gemini-2.5-flash,,,,2026-04-24T02:20:17.335683+00:00
11720286,google__gemini-2.5-flash,,,,2026-04-24T02:18:51.440874+00:00
11720589,google__gemini-2.5-flash,,,,2026-04-24T02:21:13.223936+00:00
11727292,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.415913+00:00
11731528,google__gemini-2.5-flash,,,,2026-04-24T02:20:16.924696+00:00
11742198,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.808392+00:00
11742235,google__gemini-2.5-flash,,,,2026-04-24T02:19:27.295490+00:00
11767791,google__gemini-2.5-flash,,,,2026-04-24T02:18:54.628990+00:00
11774684,google__gemini-2.5-flash,,,,2026-04-24T02:20:30.554643+00:00
11791676,google__gemini-2.5-flash,,,,2026-04-24T02:20:59.485201+00:00
11796802,google__gemini-2.5-flash,,,,2026-04-24T02:21:23.096800+00:00
11802320,google__gemini-2.5-flash,,,,2026-04-24T02:21:22.974439+00:00
11809341,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.443103+00:00
11822134,google__gemini-2.5-flash,,,,2026-04-24T02:21:15.838674+00:00
11823240,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.674264+00:00
11824367,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.426619+00:00
11826614,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.457681+00:00
11832565,google__gemini-2.5-flash,,,,2026-04-24T02:19:33.953394+00:00
11848481,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.300187+00:00
11856132,google__gemini-2.5-flash,,,,2026-04-24T02:21:22.758836+00:00
11868297,google__gemini-2.5-flash,,,,2026-04-24T02:19:11.252308+00:00
11869185,google__gemini-2.5-flash,,,,2026-04-24T02:20:46.833690+00:00
11870784,google__gemini-2.5-flash,,,,2026-04-24T02:20:59.371480+00:00
11871327,google__gemini-2.5-flash,,,,2026-04-24T02:20:07.075168+00:00
11874614,google__gemini-2.5-flash,,,,2026-04-24T02:19:51.113007+00:00
11889682,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.457628+00:00
11893799,google__gemini-2.5-flash,,,,2026-04-24T02:20:43.564033+00:00
11911670,google__gemini-2.5-flash,,,,2026-04-24T02:19:27.752839+00:00
11913076,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.283245+00:00
11914519,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.726473+00:00
11916711,google__gemini-2.5-flash,,,,2026-04-24T02:19:53.962216+00:00
11924703,google__gemini-2.5-flash,,,,2026-04-24T02:19:53.908756+00:00
11930190,google__gemini-2.5-flash,,,,2026-04-24T02:19:44.083559+00:00
11931735,google__gemini-2.5-flash,,,,2026-04-24T02:19:40.957956+00:00
11941304,google__gemini-2.5-flash,,,,2026-04-24T02:20:30.171625+00:00
11944490,google__gemini-2.5-flash,,,,2026-04-24T02:19:44.511810+00:00
11951733,google__gemini-2.5-flash,,,,2026-04-24T02:19:57.415531+00:00
11964312,google__gemini-2.5-flash,,,,2026-04-24T02:20:49.847538+00:00
11966657,google__gemini-2.5-flash,,,,2026-04-24T02:20:00.552986+00:00
11972763,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.693025+00:00
11976040,google__gemini-2.5-flash,,,,2026-04-24T02:20:56.764920+00:00
11976464,google__gemini-2.5-flash,,,,2026-04-24T02:21:16.177764+00:00
11981359,google__gemini-2.5-flash,,,,2026-04-24T02:21:03.305812+00:00
11994823,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.688581+00:00
12000232,google__gemini-2.5-flash,,,,2026-04-24T02:20:26.901334+00:00
12003464,google__gemini-2.5-flash,,,,2026-04-24T02:18:47.933322+00:00
12013129,google__gemini-2.5-flash,,,,2026-04-24T02:20:26.585055+00:00
12017829,google__gemini-2.5-flash,,,,2026-04-24T02:20:50.089349+00:00
12019568,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.346410+00:00
12019692,google__gemini-2.5-flash,,,,2026-04-24T02:19:37.486458+00:00
12021298,google__gemini-2.5-flash,,,,2026-04-24T02:19:20.802071+00:00
12022499,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.554122+00:00
12023953,google__gemini-2.5-flash,,,,2026-04-24T02:20:13.692421+00:00
12028578,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.429602+00:00
12038412,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.575145+00:00
12051412,google__gemini-2.5-flash,,,,2026-04-24T02:20:00.715112+00:00
12054372,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.743650+00:00
12059449,google__gemini-2.5-flash,,,,2026-04-24T02:21:06.720695+00:00
12071097,google__gemini-2.5-flash,,,,2026-04-24T02:21:26.366846+00:00
12090909,google__gemini-2.5-flash,,,,2026-04-24T02:21:23.198758+00:00
12100609,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.591344+00:00
12102243,google__gemini-2.5-flash,,,,2026-04-24T02:20:50.362729+00:00
12103287,google__gemini-2.5-flash,,,,2026-04-24T02:20:52.735783+00:00
12107841,google__gemini-2.5-flash,,,,2026-04-24T02:19:11.356710+00:00
12119764,google__gemini-2.5-flash,,,,2026-04-24T02:19:21.215704+00:00
12126609,google__gemini-2.5-flash,,,,2026-04-24T02:20:46.383389+00:00
12126622,google__gemini-2.5-flash,"[""delay""]",procedural,medium,2026-04-24T15:12:56.157783+00:00
12131233,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.365398+00:00
12135137,google__gemini-2.5-flash,,,,2026-04-24T02:20:49.637476+00:00
12138007,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.642319+00:00
12138388,google__gemini-2.5-flash,,,,2026-04-24T02:20:40.157389+00:00
12139767,google__gemini-2.5-flash,,,,2026-04-24T02:20:20.721053+00:00
12147768,google__gemini-2.5-flash,,,,2026-04-24T02:20:00.564215+00:00
12151870,google__gemini-2.5-flash,,,,2026-04-24T02:21:22.445955+00:00
12164886,google__gemini-2.5-flash,,,,2026-04-24T02:21:19.623873+00:00
12166343,google__gemini-2.5-flash,,,,2026-04-24T02:20:00.350387+00:00
12183287,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.674497+00:00
12193044,google__gemini-2.5-flash,,,,2026-04-24T02:20:39.885525+00:00
12220824,google__gemini-2.5-flash,,,,2026-04-24T02:18:48.212533+00:00
12222853,google__gemini-2.5-flash,,,,2026-04-24T02:20:10.642425+00:00
12243071,google__gemini-2.5-flash,,,,2026-04-24T02:21:12.751868+00:00
12245465,google__gemini-2.5-flash,,,,2026-04-24T02:20:09.998657+00:00
12265086,google__gemini-2.5-flash,,,,2026-04-24T02:20:46.408901+00:00
12270204,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.754786+00:00
12277172,google__gemini-2.5-flash,,,,2026-04-24T02:21:09.500444+00:00
12297398,google__gemini-2.5-flash,,,,2026-04-24T02:20:30.255447+00:00
12314619,google__gemini-2.5-flash,,,,2026-04-24T02:21:19.952777+00:00
12314688,google__gemini-2.5-flash,,,,2026-04-24T02:19:20.997587+00:00
12323815,google__gemini-2.5-flash,,,,2026-04-24T02:19:50.594651+00:00
12323970,google__gemini-2.5-flash,,,,2026-04-24T02:19:20.891370+00:00
12329307,google__gemini-2.5-flash,,,,2026-04-24T02:20:43.546220+00:00
12332364,google__gemini-2.5-flash,,,,2026-04-24T02:19:50.583068+00:00
12341377,google__gemini-2.5-flash,,,,2026-04-24T02:19:37.267677+00:00
12349846,google__gemini-2.5-flash,,,,2026-04-24T02:20:06.953937+00:00
12349984,google__gemini-2.5-flash,,,,2026-04-24T02:21:18.996946+00:00
12350348,google__gemini-2.5-flash,,,,2026-04-24T02:20:14.189412+00:00
12365397,google__gemini-2.5-flash,,,,2026-04-24T02:19:53.998456+00:00
12366382,google__gemini-2.5-flash,,,,2026-04-24T02:20:03.956548+00:00
12367375,google__gemini-2.5-flash,,,,2026-04-24T02:21:05.987781+00:00
12368440,google__gemini-2.5-flash,"[""delay""]",procedural,high,2026-04-24T15:13:08.969306+00:00
12384425,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.211399+00:00
12402909,google__gemini-2.5-flash,,,,2026-04-24T02:21:03.574580+00:00
12408616,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.299811+00:00
12409264,google__gemini-2.5-flash,,,,2026-04-24T02:20:53.521121+00:00
12411531,google__gemini-2.5-flash,,,,2026-04-24T02:19:44.298323+00:00
12413457,google__gemini-2.5-flash,,,,2026-04-24T02:20:56.254039+00:00
12419844,google__gemini-2.5-flash,,,,2026-04-24T02:20:46.905434+00:00
12420096,google__gemini-2.5-flash,,,,2026-04-24T02:19:14.528985+00:00
12447349,google__gemini-2.5-flash,,,,2026-04-24T02:20:17.479123+00:00
12451128,google__gemini-2.5-flash,,,,2026-04-24T02:20:00.563781+00:00
12454425,google__gemini-2.5-flash,,,,2026-04-24T02:21:00.178491+00:00
12456486,google__gemini-2.5-flash,,,,2026-04-24T02:20:56.388316+00:00
12463292,google__gemini-2.5-flash,,,,2026-04-24T02:20:07.373951+00:00
12486843,google__gemini-2.5-flash,,,,2026-04-24T02:20:46.740546+00:00
12497140,google__gemini-2.5-flash,,,,2026-04-24T02:20:20.173377+00:00
12499018,google__gemini-2.5-flash,,,,2026-04-24T02:20:13.895421+00:00
12501015,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.808502+00:00
12501071,google__gemini-2.5-flash,,,,2026-04-24T02:20:10.339884+00:00
12502572,google__gemini-2.5-flash,,,,2026-04-24T02:19:40.962233+00:00
12503272,google__gemini-2.5-flash,,,,2026-04-24T02:21:16.495586+00:00
12507673,google__gemini-2.5-flash,,,,2026-04-24T02:19:27.761609+00:00
12508961,google__gemini-2.5-flash,,,,2026-04-24T02:20:27.009115+00:00
12535022,google__gemini-2.5-flash,,,,2026-04-24T02:20:59.521522+00:00
12537166,google__gemini-2.5-flash,,,,2026-04-24T02:20:10.638145+00:00
12554943,google__gemini-2.5-flash,,,,2026-04-24T02:20:07.483489+00:00
12559400,google__gemini-2.5-flash,,,,2026-04-24T02:20:43.118189+00:00
12569382,google__gemini-2.5-flash,,,,2026-04-24T02:19:30.875251+00:00
12584925,google__gemini-2.5-flash,,,,2026-04-24T02:18:51.324997+00:00
12623596,google__gemini-2.5-flash,,,,2026-04-24T02:19:21.215609+00:00
12624818,google__gemini-2.5-flash,,,,2026-04-24T02:19:53.898149+00:00
12651990,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.162920+00:00
12654170,google__gemini-2.5-flash,,,,2026-04-24T02:20:50.077593+00:00
12654706,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.188695+00:00
12658362,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.591716+00:00
12658774,google__gemini-2.5-flash,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-24T15:11:55.293935+00:00
12659590,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.782768+00:00
12670079,google__gemini-2.5-flash,,,,2026-04-24T02:19:27.624514+00:00
12684462,google__gemini-2.5-flash,,,,2026-04-24T02:19:21.547847+00:00
12688053,google__gemini-2.5-flash,,,,2026-04-24T02:21:03.213622+00:00
12689414,google__gemini-2.5-flash,,,,2026-04-24T02:19:53.897883+00:00
12709190,google__gemini-2.5-flash,,,,2026-04-24T02:19:50.731950+00:00
12722351,google__gemini-2.5-flash,,,,2026-04-24T02:19:24.369805+00:00
12730057,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.665993+00:00
12750249,google__gemini-2.5-flash,,,,2026-04-24T02:19:24.476645+00:00
12765836,google__gemini-2.5-flash,,,,2026-04-24T02:19:43.900020+00:00
12768623,google__gemini-2.5-flash,,,,2026-04-24T02:21:09.863840+00:00
12772643,google__gemini-2.5-flash,,,,2026-04-24T02:21:23.140478+00:00
12773820,google__gemini-2.5-flash,,,,2026-04-24T02:19:11.255847+00:00
12785127,google__gemini-2.5-flash,,,,2026-04-24T02:19:11.048793+00:00
12801199,google__gemini-2.5-flash,,,,2026-04-24T02:19:24.065294+00:00
12809459,google__gemini-2.5-flash,,,,2026-04-24T02:19:34.082300+00:00
12813605,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.755000+00:00
12820055,google__gemini-2.5-flash,,,,2026-04-24T02:21:06.464781+00:00
12826333,google__gemini-2.5-flash,,,,2026-04-24T02:19:14.393184+00:00
12831361,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.631734+00:00
12832561,google__gemini-2.5-flash,,,,2026-04-24T02:19:10.970709+00:00
12843055,google__gemini-2.5-flash,,,,2026-04-24T02:19:07.915637+00:00
12852228,google__gemini-2.5-flash,,,,2026-04-24T02:18:54.597635+00:00
12852514,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.691862+00:00
12855049,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.411733+00:00
12856474,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.091485+00:00
12857585,google__gemini-2.5-flash,,,,2026-04-24T02:18:58.144516+00:00
12861607,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.443430+00:00
12867821,google__gemini-2.5-flash,,,,2026-04-24T02:20:53.096332+00:00
12882439,google__gemini-2.5-flash,,,,2026-04-24T02:20:26.878701+00:00
12883263,google__gemini-2.5-flash,,,,2026-04-24T02:18:51.332141+00:00
12887026,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.660983+00:00
12890747,google__gemini-2.5-flash,,,,2026-04-24T02:19:57.407150+00:00
12892025,google__gemini-2.5-flash,,,,2026-04-24T02:19:40.739231+00:00
12912655,google__gemini-2.5-flash,,,,2026-04-24T02:21:26.114825+00:00
12933172,google__gemini-2.5-flash,,,,2026-04-24T02:21:22.728298+00:00
12933885,google__gemini-2.5-flash,,,,2026-04-24T02:19:57.430159+00:00
12938469,google__gemini-2.5-flash,,,,2026-04-24T02:19:18.289331+00:00
12948813,google__gemini-2.5-flash,,,,2026-04-24T02:20:07.373630+00:00
12951295,google__gemini-2.5-flash,,,,2026-04-24T02:19:20.905064+00:00
12963301,google__gemini-2.5-flash,,,,2026-04-24T02:19:07.910614+00:00
12971034,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.763103+00:00
12986789,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.422433+00:00
12986830,google__gemini-2.5-flash,,,,2026-04-24T02:20:27.294855+00:00
12995119,google__gemini-2.5-flash,,,,2026-04-24T02:19:10.929071+00:00
12997101,google__gemini-2.5-flash,,,,2026-04-24T02:20:49.847681+00:00
13000870,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.704905+00:00
13015485,google__gemini-2.5-flash,,,,2026-04-24T02:20:59.968370+00:00
13015850,google__gemini-2.5-flash,,,,2026-04-24T02:19:50.594745+00:00
13019112,google__gemini-2.5-flash,,,,2026-04-24T02:21:16.503049+00:00
13027323,google__gemini-2.5-flash,,,,2026-04-24T02:20:56.691159+00:00
13033003,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.300074+00:00
13043595,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.755033+00:00
13046202,google__gemini-2.5-flash,,,,2026-04-24T02:20:36.892147+00:00
13051130,google__gemini-2.5-flash,,,,2026-04-24T02:20:13.700527+00:00
13059464,google__gemini-2.5-flash,,,,2026-04-24T02:21:13.290535+00:00
13064809,google__gemini-2.5-flash,,,,2026-04-24T02:21:16.371092+00:00
13074073,google__gemini-2.5-flash,,,,2026-04-24T02:19:07.690678+00:00
13074997,google__gemini-2.5-flash,,,,2026-04-24T02:21:00.172428+00:00
13078312,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.762162+00:00
13084848,google__gemini-2.5-flash,,,,2026-04-24T02:21:19.091180+00:00
13086479,google__gemini-2.5-flash,,,,2026-04-24T02:20:46.492283+00:00
13088313,google__gemini-2.5-flash,,,,2026-04-24T02:21:00.104482+00:00
13089058,google__gemini-2.5-flash,,,,2026-04-24T02:20:37.265946+00:00
13110967,google__gemini-2.5-flash,,,,2026-04-24T02:21:06.715831+00:00
13113813,google__gemini-2.5-flash,,,,2026-04-24T02:21:09.854206+00:00
13116804,google__gemini-2.5-flash,"[""none_other""]",procedural,medium,2026-04-24T15:11:07.706863+00:00
13117467,google__gemini-2.5-flash,,,,2026-04-24T02:20:40.414408+00:00
13129271,google__gemini-2.5-flash,"[""delay"", ""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:13:09.149419+00:00
13133809,google__gemini-2.5-flash,,,,2026-04-24T02:18:54.621436+00:00
13136990,google__gemini-2.5-flash,,,,2026-04-24T02:20:20.606431+00:00
13143690,google__gemini-2.5-flash,,,,2026-04-24T02:20:53.508057+00:00
13158332,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.457507+00:00
13159531,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.908120+00:00
13193172,google__gemini-2.5-flash,,,,2026-04-24T02:20:36.464878+00:00
13201708,google__gemini-2.5-flash,,,,2026-04-24T02:21:19.856373+00:00
13204303,google__gemini-2.5-flash,,,,2026-04-24T02:19:30.829433+00:00
13220607,google__gemini-2.5-flash,,,,2026-04-24T02:19:30.769916+00:00
13221914,google__gemini-2.5-flash,"[""unaware_of_charge"", ""delay"", ""excessive_charge""]",procedural,high,2026-04-24T15:11:00.685156+00:00
13222069,google__gemini-2.5-flash,,,,2026-04-24T02:19:40.772118+00:00
13230416,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.436666+00:00
13237213,google__gemini-2.5-flash,,,,2026-04-24T02:19:24.080117+00:00
13245986,google__gemini-2.5-flash,,,,2026-04-24T02:20:40.124049+00:00
13248757,google__gemini-2.5-flash,,,,2026-04-24T02:19:44.009804+00:00
13255548,google__gemini-2.5-flash,"[""unethical_collections""]",distributive,high,2026-04-24T15:10:54.977013+00:00
13268835,google__gemini-2.5-flash,,,,2026-04-24T02:20:52.991788+00:00
13269014,google__gemini-2.5-flash,,,,2026-04-24T02:19:57.214244+00:00
13271542,google__gemini-2.5-flash,,,,2026-04-24T02:18:48.193308+00:00
13271550,google__gemini-2.5-flash,,,,2026-04-24T02:21:09.140083+00:00
13276899,google__gemini-2.5-flash,,,,2026-04-24T02:20:30.670921+00:00
13277447,google__gemini-2.5-flash,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:12:20.742641+00:00
13281744,google__gemini-2.5-flash,,,,2026-04-24T02:21:16.685730+00:00
13285907,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.856907+00:00
13291594,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.436915+00:00
13297504,google__gemini-2.5-flash,,,,2026-04-24T02:18:51.455433+00:00
13298213,google__gemini-2.5-flash,,,,2026-04-24T02:21:06.808768+00:00
13310605,google__gemini-2.5-flash,,,,2026-04-24T02:21:09.984833+00:00
13312607,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.172729+00:00
13318309,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.855431+00:00
13328571,google__gemini-2.5-flash,,,,2026-04-24T02:19:54.008033+00:00
13332784,google__gemini-2.5-flash,,,,2026-04-24T02:20:03.700149+00:00
13334745,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.665406+00:00
13335515,google__gemini-2.5-flash,,,,2026-04-24T02:19:50.716197+00:00
13348980,google__gemini-2.5-flash,,,,2026-04-24T02:20:10.193458+00:00
13351575,google__gemini-2.5-flash,,,,2026-04-24T02:18:51.359466+00:00
13357175,google__gemini-2.5-flash,,,,2026-04-24T02:21:16.503171+00:00
13383649,google__gemini-2.5-flash,,,,2026-04-24T02:21:26.371663+00:00
13385771,google__gemini-2.5-flash,,,,2026-04-24T02:20:20.071135+00:00
13396957,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.755084+00:00
13400651,google__gemini-2.5-flash,,,,2026-04-24T02:19:57.174618+00:00
13418972,google__gemini-2.5-flash,,,,2026-04-24T02:19:04.579071+00:00
13428089,google__gemini-2.5-flash,,,,2026-04-24T02:20:50.070439+00:00
13444129,google__gemini-2.5-flash,,,,2026-04-24T02:19:34.330977+00:00
13464664,google__gemini-2.5-flash,,,,2026-04-24T02:18:47.979637+00:00
13485834,google__gemini-2.5-flash,,,,2026-04-24T02:18:54.810140+00:00
13488117,google__gemini-2.5-flash,,,,2026-04-24T02:21:13.230761+00:00
13497656,google__gemini-2.5-flash,,,,2026-04-24T02:20:43.239750+00:00
13518075,google__gemini-2.5-flash,,,,2026-04-24T02:19:24.137554+00:00
13522935,google__gemini-2.5-flash,,,,2026-04-24T02:20:56.690991+00:00
13536172,google__gemini-2.5-flash,,,,2026-04-24T02:21:03.381127+00:00
13549191,google__gemini-2.5-flash,,,,2026-04-24T02:21:02.734645+00:00
13551332,google__gemini-2.5-flash,,,,2026-04-24T02:21:26.235322+00:00
13558826,google__gemini-2.5-flash,,,,2026-04-24T02:20:17.127845+00:00
13566099,google__gemini-2.5-flash,"[""unethical_collections"", ""delay""]",procedural,high,2026-04-24T15:12:55.693492+00:00
13568184,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.442889+00:00
13575816,google__gemini-2.5-flash,,,,2026-04-24T02:19:01.293548+00:00
13582981,google__gemini-2.5-flash,,,,2026-04-24T02:19:11.058371+00:00
13583269,google__gemini-2.5-flash,,,,2026-04-24T02:20:26.361882+00:00
13587481,google__gemini-2.5-flash,,,,2026-04-24T02:19:47.442674+00:00
13591849,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.790210+00:00
13592296,google__gemini-2.5-flash,,,,2026-04-24T02:20:03.847049+00:00
13600276,google__gemini-2.5-flash,,,,2026-04-24T02:20:17.107189+00:00
13605248,google__gemini-2.5-flash,,,,2026-04-24T02:21:23.100650+00:00
13611491,google__gemini-2.5-flash,,,,2026-04-24T02:19:08.103811+00:00
13612977,google__gemini-2.5-flash,,,,2026-04-24T02:20:19.748528+00:00
13619485,google__gemini-2.5-flash,,,,2026-04-24T02:20:13.700364+00:00
13640445,google__gemini-2.5-flash,,,,2026-04-24T02:19:20.829581+00:00
13643574,google__gemini-2.5-flash,,,,2026-04-24T02:19:37.999876+00:00
13658932,google__gemini-2.5-flash,,,,2026-04-24T02:20:07.113974+00:00
13667894,google__gemini-2.5-flash,,,,2026-04-24T02:20:27.408078+00:00
13668747,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.755555+00:00
13671978,google__gemini-2.5-flash,,,,2026-04-24T02:18:54.608793+00:00
13698848,google__gemini-2.5-flash,,,,2026-04-24T02:18:44.754984+00:00
13734113,google__gemini-2.5-flash,,,,2026-04-24T02:20:00.563614+00:00
13735670,google__gemini-2.5-flash,,,,2026-04-24T02:19:54.008152+00:00
13735994,google__gemini-2.5-flash,,,,2026-04-24T02:19:57.206752+00:00
13744389,google__gemini-2.5-flash,,,,2026-04-24T02:18:48.233777+00:00
13749179,google__gemini-2.5-flash,,,,2026-04-24T02:18:58.425341+00:00
13750264,google__gemini-2.5-flash,,,,2026-04-24T02:19:17.545038+00:00
13761075,google__gemini-2.5-flash,,,,2026-04-24T02:20:56.849564+00:00
13763469,google__gemini-2.5-flash,,,,2026-04-24T02:19:57.541296+00:00
13765164,google__gemini-2.5-flash,,,,2026-04-24T02:19:14.393501+00:00
13792978,google__gemini-2.5-flash,,,,2026-04-24T02:20:23.100610+00:00
13794116,google__gemini-2.5-flash,,,,2026-04-24T02:20:33.591547+00:00
13817860,google__gemini-2.5-flash,,,,2026-04-24T02:20:20.312963+00:00
