complaint_id,labeler_name,unfairness_type,justice_violation,severity,created_at
11450037,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:38:11.143590+00:00
11452854,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-24T08:51:58.447971+00:00
11455052,anthropic__claude-haiku-4-5,,,,2026-04-24T05:04:37.166149+00:00
11455678,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T07:12:23.839806+00:00
11465631,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T16:38:29.916297+00:00
11466371,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-24T03:55:18.632212+00:00
11466600,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T03:56:06.596718+00:00
11468296,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,medium,2026-04-24T03:58:54.898777+00:00
11471832,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T21:13:07.538365+00:00
11472493,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",interactional,high,2026-04-25T21:14:22.440489+00:00
11479617,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T09:14:17.856865+00:00
11498537,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,high,2026-04-24T19:45:21.494866+00:00
11503359,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T17:16:22.685222+00:00
11519020,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""unethical_collections"", ""delay""]",procedural,high,2026-04-25T21:07:22.666118+00:00
11522131,anthropic__claude-haiku-4-5,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-25T21:45:26.442331+00:00
11551907,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T03:50:42.446294+00:00
11575022,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T17:13:22.654351+00:00
11593109,anthropic__claude-haiku-4-5,"[""none_other""]",distributive,medium,2026-04-24T16:43:59.807662+00:00
11596070,anthropic__claude-haiku-4-5,,,,2026-04-24T03:53:42.612248+00:00
11601734,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T16:44:45.096996+00:00
11634807,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,high,2026-04-24T05:05:01.229625+00:00
11638311,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""delay""]",interactional,medium,2026-04-24T17:52:17.136635+00:00
11651442,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T16:36:44.821297+00:00
11653905,anthropic__claude-haiku-4-5,,,,2026-04-24T03:55:42.343568+00:00
11682130,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T17:17:07.669469+00:00
11685621,anthropic__claude-haiku-4-5,"[""none_other""]",procedural,medium,2026-04-24T03:58:30.889481+00:00
11691460,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T06:05:03.808481+00:00
11706286,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T04:21:03.144817+00:00
11707658,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T18:13:31.410915+00:00
11716590,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T06:39:57.716309+00:00
11718118,anthropic__claude-haiku-4-5,,,,2026-04-24T04:19:51.128869+00:00
11720286,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T16:56:15.742115+00:00
11720589,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T17:52:31.932839+00:00
11727292,anthropic__claude-haiku-4-5,,,,2026-04-24T08:52:47.465241+00:00
11731528,anthropic__claude-haiku-4-5,"[""delay"", ""none_other""]",procedural,high,2026-04-24T04:18:39.663558+00:00
11742198,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T18:28:59.455739+00:00
11742235,anthropic__claude-haiku-4-5,,,,2026-04-24T05:47:22.022902+00:00
11767791,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""unaware_of_charge""]",distributive,high,2026-04-24T18:15:01.723125+00:00
11774684,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",distributive,medium,2026-04-25T21:40:26.180313+00:00
11791676,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T09:52:51.680375+00:00
11796802,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T18:05:16.410643+00:00
11802320,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",interactional,high,2026-04-24T17:14:37.627098+00:00
11809341,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T16:34:29.860093+00:00
11822134,anthropic__claude-haiku-4-5,,,,2026-04-24T06:05:39.452784+00:00
11823240,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T08:52:57.999463+00:00
11824367,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,medium,2026-04-24T09:34:58.183919+00:00
11826614,anthropic__claude-haiku-4-5,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-25T21:27:37.649029+00:00
11832565,anthropic__claude-haiku-4-5,"[""none_other""]",distributive,medium,2026-04-24T09:33:23.289344+00:00
11848481,anthropic__claude-haiku-4-5,,,,2026-04-24T05:22:44.213069+00:00
11856132,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T18:07:46.947886+00:00
11868297,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-25T21:11:22.678972+00:00
11869185,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T09:33:46.058419+00:00
11870784,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,high,2026-04-24T05:22:42.292501+00:00
11871327,anthropic__claude-haiku-4-5,,,,2026-04-24T07:28:47.262919+00:00
11874614,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",distributive,high,2026-04-24T03:55:30.651202+00:00
11889682,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T06:05:52.128770+00:00
11893799,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-25T21:14:37.467387+00:00
11911670,anthropic__claude-haiku-4-5,,,,2026-04-24T09:35:10.470290+00:00
11913076,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:44:26.281477+00:00
11914519,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-25T21:33:52.639944+00:00
11916711,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T03:55:54.899217+00:00
11924703,anthropic__claude-haiku-4-5,,,,2026-04-24T03:56:06.142549+00:00
11930190,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T03:52:30.751920+00:00
11931735,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-24T18:08:16.471591+00:00
11941304,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T16:45:44.869925+00:00
11944490,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T06:39:45.706047+00:00
11951733,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""delay""]",procedural,high,2026-04-24T09:35:34.210964+00:00
11964312,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""unaware_of_charge""]",distributive,high,2026-04-24T16:57:30.135456+00:00
11966657,anthropic__claude-haiku-4-5,,,,2026-04-24T03:54:18.102420+00:00
11972763,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T09:09:30.952590+00:00
11976040,anthropic__claude-haiku-4-5,,,,2026-04-24T09:52:16.677436+00:00
11976464,anthropic__claude-haiku-4-5,,,,2026-04-24T03:56:07.287589+00:00
11981359,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T17:14:52.905782+00:00
11994823,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T18:11:16.344426+00:00
12000232,anthropic__claude-haiku-4-5,,,,2026-04-24T04:22:50.991406+00:00
12003464,anthropic__claude-haiku-4-5,,,,2026-04-24T04:23:28.225101+00:00
12013129,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T04:18:03.196932+00:00
12017829,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T17:10:37.719860+00:00
12019568,anthropic__claude-haiku-4-5,,,,2026-04-24T08:51:58.270046+00:00
12019692,anthropic__claude-haiku-4-5,,,,2026-04-24T09:53:03.582146+00:00
12021298,anthropic__claude-haiku-4-5,,,,2026-04-24T04:27:50.904701+00:00
12022499,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,high,2026-04-24T09:31:10.354525+00:00
12023953,anthropic__claude-haiku-4-5,"[""excessive_charge""]",distributive,medium,2026-04-24T16:39:14.870464+00:00
12028578,anthropic__claude-haiku-4-5,"[""delay"", ""none_other""]",procedural,high,2026-04-25T21:23:22.564672+00:00
12038412,anthropic__claude-haiku-4-5,"[""unethical_collections""]",procedural,high,2026-04-24T05:46:58.179778+00:00
12051412,anthropic__claude-haiku-4-5,"[""unethical_collections""]",distributive,high,2026-04-24T16:47:45.126259+00:00
12054372,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""delay""]",procedural,high,2026-04-24T16:50:15.042386+00:00
12059449,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-25T21:04:22.425544+00:00
12071097,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T21:20:52.509745+00:00
12090909,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T03:58:18.586134+00:00
12100609,anthropic__claude-haiku-4-5,,,,2026-04-24T04:25:14.492460+00:00
12102243,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T05:05:13.127807+00:00
12103287,anthropic__claude-haiku-4-5,,,,2026-04-24T09:35:22.700040+00:00
12107841,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",distributive,medium,2026-04-24T04:24:51.538803+00:00
12119764,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:29:07.408104+00:00
12126609,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""delay""]",distributive,medium,2026-04-24T17:06:52.847930+00:00
12126622,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T04:51:45.238946+00:00
12131233,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-25T21:44:41.011793+00:00
12135137,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge"", ""unethical_collections""]",procedural,high,2026-04-24T17:15:23.010438+00:00
12138007,anthropic__claude-haiku-4-5,,,,2026-04-24T09:35:34.126074+00:00
12138388,anthropic__claude-haiku-4-5,,,,2026-04-24T05:06:07.403412+00:00
12139767,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:15:22.501470+00:00
12147768,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""delay""]",procedural,high,2026-04-24T06:39:23.190813+00:00
12151870,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T06:39:22.494515+00:00
12164886,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay"", ""unethical_collections""]",procedural,high,2026-04-25T21:20:09.125909+00:00
12166343,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T06:39:21.717554+00:00
12183287,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T18:13:01.371970+00:00
12193044,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,medium,2026-04-24T09:30:58.157125+00:00
12220824,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T16:52:15.120703+00:00
12222853,anthropic__claude-haiku-4-5,,,,2026-04-24T04:17:51.311620+00:00
12243071,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-24T16:51:14.989352+00:00
12245465,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,medium,2026-04-24T04:07:29.200186+00:00
12265086,anthropic__claude-haiku-4-5,,,,2026-04-24T04:51:21.955310+00:00
12270204,anthropic__claude-haiku-4-5,"[""excessive_charge""]",procedural,medium,2026-04-24T03:59:30.976052+00:00
12277172,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T17:18:38.275231+00:00
12297398,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:41:26.126117+00:00
12314619,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",distributive,high,2026-04-24T06:39:21.343737+00:00
12314688,anthropic__claude-haiku-4-5,"[""excessive_charge""]",distributive,high,2026-04-24T19:49:18.593067+00:00
12323815,anthropic__claude-haiku-4-5,,,,2026-04-24T03:54:55.066169+00:00
12323970,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:12:52.445801+00:00
12329307,anthropic__claude-haiku-4-5,,,,2026-04-24T04:35:13.439613+00:00
12332364,anthropic__claude-haiku-4-5,,,,2026-04-24T06:07:04.099242+00:00
12341377,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-24T16:37:30.045156+00:00
12349846,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T16:35:16.642083+00:00
12349984,anthropic__claude-haiku-4-5,"[""excessive_charge""]",procedural,medium,2026-04-25T21:42:10.890126+00:00
12350348,anthropic__claude-haiku-4-5,,,,2026-04-24T04:19:03.593513+00:00
12365397,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T16:40:44.982574+00:00
12366382,anthropic__claude-haiku-4-5,,,,2026-04-24T03:53:30.784375+00:00
12367375,anthropic__claude-haiku-4-5,,,,2026-04-24T03:53:06.841469+00:00
12368440,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T05:05:59.553731+00:00
12384425,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,high,2026-04-25T21:17:22.421466+00:00
12402909,anthropic__claude-haiku-4-5,,,,2026-04-24T03:52:43.016612+00:00
12408616,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T19:06:50.401608+00:00
12409264,anthropic__claude-haiku-4-5,"[""excessive_charge""]",distributive,medium,2026-04-24T04:27:39.003619+00:00
12411531,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T20:08:38.683483+00:00
12413457,anthropic__claude-haiku-4-5,"[""none_other""]",procedural,low,2026-04-24T09:36:22.468277+00:00
12419844,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",distributive,high,2026-04-25T21:15:07.550939+00:00
12420096,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T17:51:05.353407+00:00
12447349,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T07:44:31.750872+00:00
12451128,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:34:52.455072+00:00
12454425,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T16:42:00.241172+00:00
12456486,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,high,2026-04-24T16:36:29.971703+00:00
12463292,anthropic__claude-haiku-4-5,,,,2026-04-24T03:57:06.098369+00:00
12486843,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T04:21:39.319071+00:00
12497140,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""unaware_of_charge""]",distributive,high,2026-04-24T04:19:27.700145+00:00
12499018,anthropic__claude-haiku-4-5,,,,2026-04-24T04:20:03.304326+00:00
12501015,anthropic__claude-haiku-4-5,,,,2026-04-24T04:25:27.201565+00:00
12501071,anthropic__claude-haiku-4-5,,,,2026-04-24T08:01:20.106158+00:00
12502572,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""unaware_of_charge""]",distributive,high,2026-04-24T09:34:34.593558+00:00
12503272,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T17:10:52.755329+00:00
12507673,anthropic__claude-haiku-4-5,"[""excessive_charge""]",distributive,high,2026-04-25T21:28:22.498195+00:00
12508961,anthropic__claude-haiku-4-5,,,,2026-04-24T09:09:30.411104+00:00
12535022,anthropic__claude-haiku-4-5,,,,2026-04-24T05:29:36.889460+00:00
12537166,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T16:43:00.038313+00:00
12554943,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,medium,2026-04-25T21:32:22.422472+00:00
12559400,anthropic__claude-haiku-4-5,,,,2026-04-24T04:27:50.841240+00:00
12569382,anthropic__claude-haiku-4-5,,,,2026-04-24T05:04:37.881839+00:00
12584925,anthropic__claude-haiku-4-5,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-24T18:13:46.810891+00:00
12623596,anthropic__claude-haiku-4-5,,,,2026-04-24T04:27:02.720969+00:00
12624818,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-25T21:29:37.422441+00:00
12651990,anthropic__claude-haiku-4-5,,,,2026-04-24T05:48:07.056411+00:00
12654170,anthropic__claude-haiku-4-5,,,,2026-04-24T05:05:00.723060+00:00
12654706,anthropic__claude-haiku-4-5,,,,2026-04-24T03:53:30.707836+00:00
12658362,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",distributive,high,2026-04-24T16:52:01.950327+00:00
12658774,anthropic__claude-haiku-4-5,,,,2026-04-24T03:57:54.638889+00:00
12659590,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",distributive,high,2026-04-24T18:05:31.167268+00:00
12670079,anthropic__claude-haiku-4-5,,,,2026-04-24T09:31:33.788146+00:00
12684462,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,high,2026-04-24T20:09:08.602181+00:00
12688053,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",distributive,high,2026-04-24T17:16:52.893494+00:00
12689414,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T16:33:15.311617+00:00
12709190,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T06:23:08.632112+00:00
12722351,anthropic__claude-haiku-4-5,"[""excessive_charge""]",distributive,high,2026-04-25T21:42:41.067243+00:00
12730057,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge"", ""unethical_collections""]",interactional,high,2026-04-24T18:34:40.087552+00:00
12750249,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-25T21:32:37.625603+00:00
12765836,anthropic__claude-haiku-4-5,,,,2026-04-24T03:52:42.842623+00:00
12768623,anthropic__claude-haiku-4-5,,,,2026-04-24T03:54:42.584053+00:00
12772643,anthropic__claude-haiku-4-5,,,,2026-04-24T06:39:26.078328+00:00
12773820,anthropic__claude-haiku-4-5,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-24T19:08:40.243770+00:00
12785127,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T04:23:51.768754+00:00
12801199,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-25T21:39:56.220590+00:00
12809459,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T16:33:44.989595+00:00
12813605,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-25T21:25:52.580315+00:00
12820055,anthropic__claude-haiku-4-5,,,,2026-04-24T03:53:31.069004+00:00
12826333,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,high,2026-04-24T19:15:09.671562+00:00
12831361,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,high,2026-04-24T16:56:29.808766+00:00
12832561,anthropic__claude-haiku-4-5,,,,2026-04-24T08:51:57.913876+00:00
12843055,anthropic__claude-haiku-4-5,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T09:31:58.371319+00:00
12852228,anthropic__claude-haiku-4-5,"[""delay"", ""none_other""]",procedural,high,2026-04-24T08:18:18.838214+00:00
12852514,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T18:12:32.182314+00:00
12855049,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-25T21:45:56.179729+00:00
12856474,anthropic__claude-haiku-4-5,"[""delay"", ""none_other""]",procedural,high,2026-04-24T08:51:46.432627+00:00
12857585,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge"", ""delay""]",procedural,high,2026-04-25T21:22:52.721900+00:00
12861607,anthropic__claude-haiku-4-5,,,,2026-04-24T03:54:31.258777+00:00
12867821,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T09:34:46.674574+00:00
12882439,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T04:22:15.013937+00:00
12883263,anthropic__claude-haiku-4-5,"[""none_other""]",procedural,high,2026-04-24T04:27:51.214350+00:00
12887026,anthropic__claude-haiku-4-5,,,,2026-04-24T08:52:39.846157+00:00
12890747,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:05:07.479205+00:00
12892025,anthropic__claude-haiku-4-5,,,,2026-04-24T07:12:47.697027+00:00
12912655,anthropic__claude-haiku-4-5,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T07:12:24.187465+00:00
12933172,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:06:52.491964+00:00
12933885,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,medium,2026-04-24T16:44:14.955392+00:00
12938469,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T19:49:03.793570+00:00
12948813,anthropic__claude-haiku-4-5,,,,2026-04-24T03:54:43.477070+00:00
12951295,anthropic__claude-haiku-4-5,,,,2026-04-24T04:26:27.264268+00:00
12963301,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T09:32:34.432981+00:00
12971034,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-24T16:36:59.787915+00:00
12986789,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",interactional,medium,2026-04-24T08:35:38.473838+00:00
12986830,anthropic__claude-haiku-4-5,,,,2026-04-24T09:09:42.377472+00:00
12995119,anthropic__claude-haiku-4-5,"[""delay""]",procedural,medium,2026-04-25T21:10:52.674122+00:00
12997101,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,high,2026-04-24T09:34:22.084311+00:00
13000870,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-24T18:16:31.184681+00:00
13015485,anthropic__claude-haiku-4-5,"[""none_other""]",procedural,medium,2026-04-24T17:13:37.678351+00:00
13015850,anthropic__claude-haiku-4-5,,,,2026-04-24T03:54:54.812644+00:00
13019112,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""delay""]",distributive,high,2026-04-24T03:56:18.945251+00:00
13027323,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",distributive,high,2026-04-24T05:22:29.957990+00:00
13033003,anthropic__claude-haiku-4-5,"[""excessive_charge"", ""unethical_collections""]",procedural,high,2026-04-24T16:58:46.028848+00:00
13043595,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T16:45:00.566767+00:00
13046202,anthropic__claude-haiku-4-5,"[""unaware_of_charge""]",procedural,high,2026-04-24T16:51:29.993429+00:00
13051130,anthropic__claude-haiku-4-5,,,,2026-04-24T04:18:26.800077+00:00
13059464,anthropic__claude-haiku-4-5,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-25T21:04:52.676563+00:00
13064809,anthropic__claude-haiku-4-5,"[""delay""]",procedural,high,2026-04-25T21:39:11.003042+00:00
13074073,anthropic__claude-haiku-4-5,,,,2026-04-24T04:23:39.407613+00:00
13074997,anthropic__claude-haiku-4-5,"[""unaware_of_charge"", ""excessive_charge"", ""unethical_collections""]",procedural,high,2026-04-24T17:15:38.269846+00:00
13078312,anthropic__claude-haiku-4-5,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-24T18:16:46.384997+00:00
