complaint_id,labeler_name,unfairness_type,justice_violation,severity,created_at
11471832,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:06.474826+00:00
11472493,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:10.458036+00:00
11479617,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:36.299609+00:00
11498537,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:39.277401+00:00
11503359,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:31.039773+00:00
11519020,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge"", ""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:02:52.709906+00:00
11522131,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,high,2026-04-24T15:03:00.170216+00:00
11551907,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:03:14.885014+00:00
11575022,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:22.626740+00:00
11593109,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:03:01.947002+00:00
11596070,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:46.489120+00:00
11601734,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:23.878831+00:00
11634807,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:03:11.040641+00:00
11638311,deepseek__chat-temp03,"[""unaware_of_charge"", ""unethical_collections""]",interactional,medium,2026-04-24T15:02:50.110603+00:00
11651442,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:57.063851+00:00
11653905,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:03:19.963680+00:00
11682130,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:24.819034+00:00
11685621,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:02:53.480397+00:00
11691460,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:41.083363+00:00
11706286,deepseek__chat-temp03,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:00.334473+00:00
11707658,deepseek__chat-temp03,"[""unaware_of_charge"", ""none_other""]",procedural,high,2026-04-24T15:02:57.609139+00:00
11716590,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:35.436150+00:00
11718118,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:02:58.472338+00:00
11720286,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge"", ""delay""]",procedural,high,2026-04-24T15:03:28.369552+00:00
11720589,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:19.881861+00:00
11727292,deepseek__chat-temp03,"[""unaware_of_charge"", ""none_other""]",procedural,high,2026-04-24T15:03:32.268022+00:00
11731528,deepseek__chat-temp03,"[""none_other""]",interactional,medium,2026-04-24T15:02:57.869156+00:00
11742198,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:01.524703+00:00
11742235,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:02:38.631964+00:00
11767791,deepseek__chat-temp03,"[""excessive_charge"", ""delay""]",distributive,high,2026-04-24T15:03:29.596044+00:00
11774684,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:03:03.946702+00:00
11791676,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:14.136924+00:00
11796802,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:23.549665+00:00
11802320,deepseek__chat-temp03,"[""unaware_of_charge""]",interactional,medium,2026-04-24T15:03:23.403929+00:00
11809341,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:47.009809+00:00
11822134,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:28.489691+00:00
11823240,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:33.367704+00:00
11824367,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:03:01.301158+00:00
11826614,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,high,2026-04-24T15:02:49.118495+00:00
11832565,deepseek__chat-temp03,"[""none_other""]",procedural,low,2026-04-24T15:03:41.063289+00:00
11848481,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:02:58.167922+00:00
11856132,deepseek__chat-temp03,"[""excessive_charge""]",procedural,low,2026-04-24T15:03:23.203512+00:00
11868297,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:05.022360+00:00
11869185,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:09.915396+00:00
11870784,deepseek__chat-temp03,"[""none_other""]",procedural,high,2026-04-24T15:03:13.840476+00:00
11871327,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-24T15:03:25.808804+00:00
11874614,deepseek__chat-temp03,"[""excessive_charge""]",distributive,high,2026-04-24T15:02:48.639135+00:00
11889682,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:02:46.748815+00:00
11893799,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:08.618576+00:00
11911670,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:39.901399+00:00
11913076,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:04.241619+00:00
11914519,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:25.340676+00:00
11916711,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:49.629893+00:00
11924703,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:20.493250+00:00
11930190,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay"", ""unethical_collections""]",procedural,medium,2026-04-24T15:02:46.177317+00:00
11931735,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",interactional,medium,2026-04-24T15:02:38.709799+00:00
11941304,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:03:03.275980+00:00
11944490,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:02:41.082873+00:00
11951733,deepseek__chat-temp03,"[""excessive_charge"", ""delay""]",procedural,medium,2026-04-24T15:02:38.753365+00:00
11964312,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:10.731532+00:00
11966657,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:02:58.132418+00:00
11972763,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay"", ""none_other""]",procedural,high,2026-04-24T15:03:34.115903+00:00
11976040,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:42.208052+00:00
11976464,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge"", ""delay"", ""unethical_collections""]",distributive,high,2026-04-24T15:03:20.649428+00:00
11981359,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:16.212755+00:00
11994823,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:25.646810+00:00
12000232,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:01.906398+00:00
12003464,deepseek__chat-temp03,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-24T15:02:56.346645+00:00
12013129,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:08.168674+00:00
12017829,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:11.154434+00:00
12019568,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-24T15:03:00.376854+00:00
12019692,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:02:43.340600+00:00
12021298,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:38.824234+00:00
12022499,deepseek__chat-temp03,"[""unaware_of_charge""]",distributive,medium,2026-04-24T15:03:37.998471+00:00
12023953,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:03:30.367471+00:00
12028578,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,high,2026-04-24T15:03:32.869255+00:00
12038412,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:02:47.684564+00:00
12051412,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:02:52.630008+00:00
12054372,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:03:25.695571+00:00
12059449,deepseek__chat-temp03,"[""excessive_charge"", ""unethical_collections""]",interactional,medium,2026-04-24T15:02:46.500265+00:00
12071097,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge"", ""delay""]",procedural,high,2026-04-24T15:03:24.865864+00:00
12090909,deepseek__chat-temp03,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-24T15:02:52.843932+00:00
12100609,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,medium,2026-04-24T15:03:04.673988+00:00
12102243,deepseek__chat-temp03,"[""none_other""]",procedural,low,2026-04-24T15:03:11.555155+00:00
12103287,deepseek__chat-temp03,"[""unaware_of_charge"", ""unethical_collections""]",distributive,high,2026-04-24T15:02:40.337564+00:00
12107841,deepseek__chat-temp03,"[""excessive_charge"", ""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:36.315775+00:00
12119764,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,medium,2026-04-24T15:03:40.127591+00:00
12126609,deepseek__chat-temp03,"[""excessive_charge"", ""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:09.396061+00:00
12126622,deepseek__chat-temp03,"[""delay""]",interactional,medium,2026-04-24T15:03:10.152154+00:00
12131233,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:03:04.458231+00:00
12135137,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge"", ""delay"", ""unethical_collections""]",interactional,high,2026-04-24T15:02:38.998310+00:00
12138007,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:05.342902+00:00
12138388,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:07.575628+00:00
12139767,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:21.751974+00:00
12147768,deepseek__chat-temp03,"[""excessive_charge"", ""delay""]",procedural,high,2026-04-24T15:02:51.572630+00:00
12151870,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:22.668961+00:00
12164886,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:03:22.135541+00:00
12166343,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:02:51.317996+00:00
12183287,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:33.916752+00:00
12193044,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:06.490670+00:00
12220824,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:27.073338+00:00
12222853,deepseek__chat-temp03,"[""unaware_of_charge"", ""none_other""]",procedural,medium,2026-04-24T15:02:56.448145+00:00
12243071,deepseek__chat-temp03,"[""delay"", ""unaware_of_charge"", ""none_other""]",procedural,high,2026-04-24T15:03:19.356291+00:00
12245465,deepseek__chat-temp03,"[""excessive_charge""]",distributive,medium,2026-04-24T15:02:55.243724+00:00
12265086,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,high,2026-04-24T15:03:08.982796+00:00
12270204,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,medium,2026-04-24T15:02:52.509069+00:00
12277172,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:03:17.972795+00:00
12297398,deepseek__chat-temp03,"[""delay"", ""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:03.624388+00:00
12314619,deepseek__chat-temp03,"[""excessive_charge"", ""unaware_of_charge""]",procedural,high,2026-04-24T15:03:22.507047+00:00
12314688,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:40.041174+00:00
12323815,deepseek__chat-temp03,"[""excessive_charge"", ""unethical_collections""]",procedural,medium,2026-04-24T15:02:47.925098+00:00
12323970,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:08.198257+00:00
12329307,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:08.708089+00:00
12332364,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:02:47.798332+00:00
12341377,deepseek__chat-temp03,"[""delay"", ""unaware_of_charge"", ""none_other""]",procedural,high,2026-04-24T15:03:20.456660+00:00
12349846,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:02:53.849737+00:00
12349984,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:03:21.462045+00:00
12350348,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:57.475592+00:00
12365397,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:02:49.858631+00:00
12366382,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:02:53.485289+00:00
12367375,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,high,2026-04-24T15:03:16.746807+00:00
12368440,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:12.619567+00:00
12384425,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:02:38.989200+00:00
12402909,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",interactional,medium,2026-04-24T15:03:16.749878+00:00
12408616,deepseek__chat-temp03,"[""excessive_charge"", ""unaware_of_charge""]",distributive,medium,2026-04-24T15:03:26.696640+00:00
12409264,deepseek__chat-temp03,"[""excessive_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:12.244580+00:00
12411531,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:46.323735+00:00
12413457,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:02:41.606027+00:00
12419844,deepseek__chat-temp03,"[""excessive_charge"", ""unaware_of_charge""]",distributive,high,2026-04-24T15:03:10.211973+00:00
12420096,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:03:37.712038+00:00
12447349,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",interactional,medium,2026-04-24T15:03:27.750349+00:00
12451128,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:47.132626+00:00
12454425,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:15.352103+00:00
12456486,deepseek__chat-temp03,"[""excessive_charge"", ""delay""]",procedural,high,2026-04-24T15:03:13.278679+00:00
12463292,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:03:01.428355+00:00
12486843,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:38.631375+00:00
12497140,deepseek__chat-temp03,"[""excessive_charge""]",distributive,high,2026-04-24T15:02:59.157309+00:00
12499018,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:57.329515+00:00
12501015,deepseek__chat-temp03,"[""unaware_of_charge"", ""none_other""]",interactional,high,2026-04-24T15:03:05.223462+00:00
12501071,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:26.776586+00:00
12502572,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",distributive,high,2026-04-24T15:02:51.391374+00:00
12503272,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:21.178141+00:00
12507673,deepseek__chat-temp03,"[""excessive_charge"", ""delay""]",procedural,high,2026-04-24T15:02:39.921346+00:00
12508961,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:02.293073+00:00
12535022,deepseek__chat-temp03,"[""delay"", ""unaware_of_charge""]",procedural,high,2026-04-24T15:03:14.215132+00:00
12537166,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:22.926037+00:00
12554943,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-24T15:02:55.083975+00:00
12559400,deepseek__chat-temp03,"[""unaware_of_charge"", ""none_other""]",procedural,medium,2026-04-24T15:03:07.818531+00:00
12569382,deepseek__chat-temp03,"[""excessive_charge"", ""unaware_of_charge""]",procedural,high,2026-04-24T15:03:34.908368+00:00
12584925,deepseek__chat-temp03,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:28.146583+00:00
12623596,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:31.490771+00:00
12624818,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:54.616181+00:00
12651990,deepseek__chat-temp03,"[""unaware_of_charge""]",procedural,medium,2026-04-24T15:03:40.458642+00:00
12654170,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:11.189428+00:00
12654706,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,high,2026-04-24T15:03:17.616655+00:00
12658362,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",distributive,high,2026-04-24T15:03:36.277590+00:00
12658774,deepseek__chat-temp03,"[""delay"", ""excessive_charge""]",procedural,high,2026-04-24T15:02:51.430371+00:00
12659590,deepseek__chat-temp03,"[""excessive_charge""]",distributive,medium,2026-04-24T15:03:38.917713+00:00
12670079,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:02:47.734022+00:00
12684462,deepseek__chat-temp03,"[""excessive_charge""]",distributive,high,2026-04-24T15:03:09.093521+00:00
12688053,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,medium,2026-04-24T15:03:15.839672+00:00
12689414,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:49.059863+00:00
12709190,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:02:48.703868+00:00
12722351,deepseek__chat-temp03,"[""excessive_charge"", ""delay""]",procedural,medium,2026-04-24T15:02:38.989750+00:00
12730057,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge"", ""delay"", ""unethical_collections"", ""none_other""]",distributive,high,2026-04-24T15:03:33.858820+00:00
12750249,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:02:39.083020+00:00
12765836,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:16.482324+00:00
12768623,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:18.433628+00:00
12772643,deepseek__chat-temp03,"[""excessive_charge"", ""unethical_collections""]",procedural,medium,2026-04-24T15:03:32.213839+00:00
12773820,deepseek__chat-temp03,"[""excessive_charge"", ""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:05.265174+00:00
12785127,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-24T15:03:35.857957+00:00
12801199,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:40.391617+00:00
12809459,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:02:41.503725+00:00
12813605,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:03:38.754542+00:00
12820055,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:16.870012+00:00
12826333,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:37.181306+00:00
12831361,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:00.753741+00:00
12832561,deepseek__chat-temp03,"[""unaware_of_charge"", ""unethical_collections""]",interactional,high,2026-04-24T15:02:41.099524+00:00
12843055,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:39.551048+00:00
12852228,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:29.092010+00:00
12852514,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:03:25.944283+00:00
12855049,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,medium,2026-04-24T15:03:32.160364+00:00
12856474,deepseek__chat-temp03,"[""none_other""]",procedural,high,2026-04-24T15:03:31.537743+00:00
12857585,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:03:30.889627+00:00
12861607,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:18.458346+00:00
12867821,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge""]",procedural,high,2026-04-24T15:03:12.059923+00:00
12882439,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:03:01.600545+00:00
12883263,deepseek__chat-temp03,"[""none_other""]",procedural,high,2026-04-24T15:02:46.039146+00:00
12887026,deepseek__chat-temp03,"[""excessive_charge"", ""none_other""]",distributive,high,2026-04-24T15:03:00.848647+00:00
12890747,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:51.050867+00:00
12892025,deepseek__chat-temp03,"[""delay""]",procedural,high,2026-04-24T15:03:35.391075+00:00
12912655,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:24.265759+00:00
12933172,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:02:51.780944+00:00
12933885,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:02:51.141612+00:00
12938469,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay""]",procedural,high,2026-04-24T15:03:07.605758+00:00
12948813,deepseek__chat-temp03,"[""unaware_of_charge"", ""excessive_charge"", ""delay"", ""unethical_collections""]",distributive,high,2026-04-24T15:02:55.135629+00:00
12951295,deepseek__chat-temp03,"[""none_other""]",interactional,low,2026-04-24T15:03:30.714714+00:00
12963301,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:03:03.510046+00:00
12971034,deepseek__chat-temp03,"[""delay""]",procedural,medium,2026-04-24T15:02:47.484551+00:00
12986789,deepseek__chat-temp03,"[""unaware_of_charge"", ""none_other""]",procedural,medium,2026-04-24T15:03:31.420715+00:00
12986830,deepseek__chat-temp03,"[""unaware_of_charge"", ""delay"", ""none_other""]",procedural,medium,2026-04-24T15:03:33.568778+00:00
12995119,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,medium,2026-04-24T15:03:04.144965+00:00
12997101,deepseek__chat-temp03,"[""none_other""]",procedural,medium,2026-04-24T15:03:10.773432+00:00
13000870,deepseek__chat-temp03,"[""delay"", ""none_other""]",procedural,high,2026-04-24T15:03:38.650832+00:00
13015485,deepseek__chat-temp03,"[""unethical_collections""]",interactional,medium,2026-04-24T15:03:14.435502+00:00
13015850,deepseek__chat-temp03,"[""delay"", ""unethical_collections""]",procedural,high,2026-04-24T15:03:19.195953+00:00
13019112,deepseek__chat-temp03,"[""excessive_charge""]",procedural,medium,2026-04-24T15:03:21.029640+00:00
